b1_nummer;politician;vote;law;date;house;pdc_naam;category
00462;Gleichman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gleichman;electoral
00470;Van der Goes van Dirxland;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goes van Dirxland;electoral
01256;Van der Sleyden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Sleyden;electoral
00607;Van Houten;1;Kieswet 1887;1887-03-23;Tweede Kamer;Houten;electoral
00071;De Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Beaufort 2;electoral
00465;Godin de Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Godin de Beaufort;electoral
00525;Hartogh;1;Kieswet 1887;1887-03-23;Tweede Kamer;Hartogh;electoral
00245;Van Bylandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bylandt;electoral
01177;De Savornin Lohman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Savornin Lohman;electoral
01180;Schaepman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schaepman;electoral
01273;Smit;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smit;electoral
00396;Fabius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Fabius;electoral
01091;Reekers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Reekers;electoral
00862;Æ. baron Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral
01142;De Ruiter-Zylker;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ruiter Zijlker;electoral
00701;Kist;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kist;electoral
00917;De Meijier;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meijier;electoral
01424;Verniers van der Loeff;1;Kieswet 1887;1887-03-23;Tweede Kamer;Verniers van der Loeff;electoral
00889;Mees;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mees;electoral
00444;Van Gennep;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gennep;electoral
00400;Van der Feltz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Feltz;electoral
00894;Meesters;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meesters;electoral
00163;Van der Borch van Verwolde;1;Kieswet 1887;1887-03-23;Tweede Kamer;Borch van Verwolde;electoral
01191;Schepel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schepel;electoral
00242;Buteux;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buteux;electoral
00046;Van Aylva van Pallandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Aylva baron van Pallandt;electoral
00239;Buma;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buma;electoral
00864;Th. Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral
01130;Rooseboom;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rooseboom;electoral
00727;Kolkman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kolkman;electoral
01591;Zaaijer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Zaaijer;electoral
00280;Cremers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremers;electoral
01229;Van der Schrieck;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schrieck;electoral
01268;Smeele;0;Kieswet 1887;1887-03-23;Tweede Kamer;Smeele;electoral
00168;Borret;0;Kieswet 1887;1887-03-23;Tweede Kamer;Borret;electoral
01143;Ruland;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruland;electoral
01422;Vermeulen;0;Kieswet 1887;1887-03-23;Tweede Kamer;Vermeulen;electoral
00778;Lambrechts;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lambrechts;electoral
01203;A. Schimmelpenninck van der Oye;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schimmelpenninck van der Oye;electoral
01154;Ruys van Beerenbroek;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruijs van Beerenbroek;electoral
00508;Haffmans;0;Kieswet 1887;1887-03-23;Tweede Kamer;Haffmans;electoral
00553;Heldt;0;Kieswet 1887;1887-03-23;Tweede Kamer;Heldt;electoral
00691;Keuchenius;0;Kieswet 1887;1887-03-23;Tweede Kamer;Keuchenius;electoral
00217;Brouwers;0;Kieswet 1887;1887-03-23;Tweede Kamer;Brouwers;electoral
00273;Corver Hooft;0;Kieswet 1887;1887-03-23;Tweede Kamer;Corver Hooft;electoral
00433;Lintelo baron de Geer van Jutphaas;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lintelo baron de Geer van Jutphaas;electoral
01103;Reuther;0;Kieswet 1887;1887-03-23;Tweede Kamer;Reuther;electoral
00334;Donner;1;Kieswet 1892;1894-03-09;Tweede Kamer;Donner;electoral
00676;Van Karnebeek;1;Kieswet 1892;1894-03-09;Tweede Kamer;Karnebeek;electoral
00450;Gerritsen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Gerritsen;electoral
01271;E. Smidt;1;Kieswet 1892;1894-03-09;Tweede Kamer;Smidt;electoral
00076;Beelaerts van Blokland;1;Kieswet 1892;1894-03-09;Tweede Kamer;Beelaerts van Blokland;electoral
00508;Haffmans;1;Kieswet 1892;1894-03-09;Tweede Kamer;Haffmans;electoral
00107;van Beuningen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Beuningen;electoral
00849;Lucasse;1;Kieswet 1892;1894-03-09;Tweede Kamer;Lucasse;electoral
01148;Rutgers van Rozenburg;1;Kieswet 1892;1894-03-09;Tweede Kamer;Rutgers van Rozenburg;electoral
00057;Bahlmann;1;Kieswet 1892;1894-03-09;Tweede Kamer;Bahlmann;electoral
01113;Rink;1;Kieswet 1892;1894-03-09;Tweede Kamer;Rink;electoral
00400;W.A. Feltz;1;Kieswet 1892;1894-03-09;Tweede Kamer;Feltz;electoral
00525;Hartogh;1;Kieswet 1892;1894-03-09;Tweede Kamer;Hartogh;electoral
00609;Houwing;1;Kieswet 1892;1894-03-09;Tweede Kamer;Houwing;electoral
01069;Pyttersen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Pyttersen;electoral
00404;Ferf;1;Kieswet 1892;1894-03-09;Tweede Kamer;Ferf;electoral
01391;Veegens;1;Kieswet 1892;1894-03-09;Tweede Kamer;Veegens;electoral
00671;de Kanter;1;Kieswet 1892;1894-03-09;Tweede Kamer;Kanter;electoral
01269;Smeenge;1;Kieswet 1892;1894-03-09;Tweede Kamer;Smeenge;electoral
00682;Kerkdijk;1;Kieswet 1892;1894-03-09;Tweede Kamer;Kerdijk;electoral
01238;Seret;1;Kieswet 1892;1894-03-09;Tweede Kamer;Seret;electoral
00809;Levy;1;Kieswet 1892;1894-03-09;Tweede Kamer;Levy;electoral
01384;Tydeman;1;Kieswet 1892;1894-03-09;Tweede Kamer;Tydeman;electoral
01491;Vrolik;1;Kieswet 1892;1894-03-09;Tweede Kamer;Vrolik;electoral
01613;Zijp;1;Kieswet 1892;1894-03-09;Tweede Kamer;Zijp;electoral
01609;Zijlma;1;Kieswet 1892;1894-03-09;Tweede Kamer;Zijlma;electoral
01389;Valette;1;Kieswet 1892;1894-03-09;Tweede Kamer;Valette;electoral
00469;Goeman Borgesius;1;Kieswet 1892;1894-03-09;Tweede Kamer;Goeman Borgesius;electoral
00279;Cremer;1;Kieswet 1892;1894-03-09;Tweede Kamer;Cremer;electoral
01400;H.A. Velde;1;Kieswet 1892;1894-03-09;Tweede Kamer;Velde;electoral
01191;Schepel;1;Kieswet 1892;1894-03-09;Tweede Kamer;Schepel;electoral
01067;Pijnacker Hordijk;1;Kieswet 1892;1894-03-09;Tweede Kamer;Pijnacker Hordijk;electoral
00397;Farncombe Sanders;1;Kieswet 1892;1894-03-09;Tweede Kamer;Farncombe Sanders;electoral
00562;Hennequin;1;Kieswet 1892;1894-03-09;Tweede Kamer;Hennequin;electoral
00553;Heldt;1;Kieswet 1892;1894-03-09;Tweede Kamer;Heldt;electoral
01273;A. Smit;1;Kieswet 1892;1894-03-09;Tweede Kamer;Smit;electoral
00781;Land;1;Kieswet 1892;1894-03-09;Tweede Kamer;Land;electoral
01385;Tijdens;1;Kieswet 1892;1894-03-09;Tweede Kamer;Tijdens;electoral
00815;Lieftinck;1;Kieswet 1892;1894-03-09;Tweede Kamer;Lieftinck;electoral
01120;Roessingh;1;Kieswet 1892;1894-03-09;Tweede Kamer;Roessingh;electoral
00684;van Kerkwijk;1;Kieswet 1892;1894-03-09;Tweede Kamer;Kerkwijk;electoral
00500;van Gijn;0;Kieswet 1892;1894-03-09;Tweede Kamer;Gijn;electoral
00607;van Houten;0;Kieswet 1892;1894-03-09;Tweede Kamer;Houten;electoral
00438;Geertsema;0;Kieswet 1892;1894-03-09;Tweede Kamer;Geertsema;electoral
01204;Schimmelpenninck van der Oye;0;Kieswet 1892;1894-03-09;Tweede Kamer;Schimmelpenninck van der Oye;electoral
00876;Marchant et d'Ansembourg;0;Kieswet 1892;1894-03-09;Tweede Kamer;Marchant et d'Ansembourg;electoral
00498;Guyot;0;Kieswet 1892;1894-03-09;Tweede Kamer;Guyot;electoral
00293;A. baron van Dedem;0;Kieswet 1892;1894-03-09;Tweede Kamer;Dedem;electoral
00019;van Alphen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Alphen;electoral
00108;Bevers;0;Kieswet 1892;1894-03-09;Tweede Kamer;Bevers;electoral
00391;Everts;0;Kieswet 1892;1894-03-09;Tweede Kamer;Everts;electoral
01085;de Ras;0;Kieswet 1892;1894-03-09;Tweede Kamer;Ras;electoral
00087;van den Berch van Heemstede;0;Kieswet 1892;1894-03-09;Tweede Kamer;Berch van Heemstede;electoral
00264;Conrad;0;Kieswet 1892;1894-03-09;Tweede Kamer;Conrad;electoral
01229;P.G.J. Schrieck;0;Kieswet 1892;1894-03-09;Tweede Kamer;Schrieck;electoral
00864;T. Mackay;0;Kieswet 1892;1894-03-09;Tweede Kamer;Mackay;electoral
01079;L.D.J.L. Ram;0;Kieswet 1892;1894-03-09;Tweede Kamer;Ram;electoral
01118;Roell;0;Kieswet 1892;1894-03-09;Tweede Kamer;Röell;electoral
01507;Walter;0;Kieswet 1892;1894-03-09;Tweede Kamer;Walter;electoral
00763;E.A.M. Kun;0;Kieswet 1892;1894-03-09;Tweede Kamer;Kun;electoral
00294;G.W. baron van Dedem;0;Kieswet 1892;1894-03-09;Tweede Kamer;Dedem;electoral
00696;Kielstra;0;Kieswet 1892;1894-03-09;Tweede Kamer;Kielstra;electoral
00923;Michiels van Verduynen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Michiels van Verduynen;electoral
00433;B.J. Lintelo baron de Geer van Jutphaas;0;Kieswet 1892;1894-03-09;Tweede Kamer;Lintelo baron de Geer van Jutphaas;electoral
00522;Harte van Tecklenburg;0;Kieswet 1892;1894-03-09;Tweede Kamer;Harte van Tecklenburg;electoral
00778;Lambrechts;0;Kieswet 1892;1894-03-09;Tweede Kamer;Lambrechts;electoral
00584;Hintzen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Hintzen;electoral
00540;Heemskerk;0;Kieswet 1892;1894-03-09;Tweede Kamer;Heemskerk;electoral
01280;Smits van Oijen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Smits van Oijen;electoral
00318;Dobbelmann;0;Kieswet 1892;1894-03-09;Tweede Kamer;Dobbelmann;electoral
00070;W.H. De Beaufort 1;0;Kieswet 1892;1894-03-09;Tweede Kamer;Beaufort 1;electoral
01091;Reekers;0;Kieswet 1892;1894-03-09;Tweede Kamer;Reekers;electoral
01422;Vermeulen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Vermeulen;electoral
00299;van Delden;0;Kieswet 1892;1894-03-09;Tweede Kamer;Delden;electoral
01135;Roijaards van der Ham;0;Kieswet 1892;1894-03-09;Tweede Kamer;Roijaards van den Ham;electoral
00727;Kolkman;0;Kieswet 1892;1894-03-09;Tweede Kamer;Kolkman;electoral
00951;Mutsaerts;0;Kieswet 1892;1894-03-09;Tweede Kamer;Mutsaers;electoral
01374;Travaglino;0;Kieswet 1892;1894-03-09;Tweede Kamer;Travaglino;electoral
00833;Van Loben Sels;0;Kieswet 1892;1894-03-09;Tweede Kamer;Löben Sels;electoral
00071;W.H. de Beaufort 2;0;Kieswet 1892;1894-03-09;Tweede Kamer;Beaufort 2;electoral
00917;de Meijier;0;Kieswet 1892;1894-03-09;Tweede Kamer;Meijier;electoral
01177;de Savornin Lohman;0;Kieswet 1892;1894-03-09;Tweede Kamer;Savornin Lohman;electoral
01404;van Velzen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Velzen;electoral
00612;Huber;0;Kieswet 1892;1894-03-09;Tweede Kamer;Huber;electoral
01458;van Vlijmen;0;Kieswet 1892;1894-03-09;Tweede Kamer;Vlijmen;electoral
00666;W. Kaay;0;Kieswet 1892;1894-03-09;Tweede Kamer;Kaay;electoral
00169;Th.L.M.H. Borret;0;Kieswet 1892;1894-03-09;Tweede Kamer;Borret;electoral
00889;Mees;0;Kieswet 1892;1894-03-09;Tweede Kamer;Mees;electoral
00198;Brantsen van de Zijp;0;Kieswet 1892;1894-03-09;Tweede Kamer;Brantsen van de Zijp;electoral
00160;Bool;0;Kieswet 1892;1894-03-09;Tweede Kamer;Bool;electoral
00089;van Berckel;0;Kieswet 1892;1894-03-09;Tweede Kamer;Berckel;electoral
01437;Viruly Verbrugge;0;Kieswet 1892;1894-03-09;Tweede Kamer;Viruly Verbrugge;electoral
00163;van der Borch van Verwolde;0;Kieswet 1892;1894-03-09;Tweede Kamer;Borch van Verwolde;electoral
00862;Æ. baron Mackay;0;Kieswet 1892;1894-03-09;Tweede Kamer;Mackay;electoral
00245;van Bylandt;0;Kieswet 1892;1894-03-09;Tweede Kamer;Bylandt;electoral
01036;Plate;0;Kieswet 1892;1894-03-09;Tweede Kamer;Plate;electoral
01180;Schaepman;0;Kieswet 1892;1894-03-09;Tweede Kamer;Schaepman;electoral
00462;Gleichman;0;Kieswet 1892;1894-03-09;Tweede Kamer;Gleichman;electoral
00835;Loeff;1;Kieswet 1896;1896-06-19;Tweede Kamer;Loeff;electoral
01437;Viruly Verbrugge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Viruly Verbrugge;electoral
00160;Bool;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bool;electoral
00297;van Deinse;1;Kieswet 1896;1896-06-19;Tweede Kamer;Deinse;electoral
01458;van Vlijmen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vlijmen;electoral
01384;Tydeman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Tydeman;electoral
00584;Hintzen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hintzen;electoral
01079;de Ram;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ram;electoral
00802;Lely;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lely;electoral
00468;Goekoop;1;Kieswet 1896;1896-06-19;Tweede Kamer;Goekoop;electoral
00264;Conrad;1;Kieswet 1896;1896-06-19;Tweede Kamer;Conrad;electoral
00348;Drucker;1;Kieswet 1896;1896-06-19;Tweede Kamer;Drucker;electoral
00243;C.J.E. van Bylandt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bylandt;electoral
01374;Travglino;1;Kieswet 1896;1896-06-19;Tweede Kamer;Travaglino;electoral
00500;van Gijn;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gijn;electoral
01179;Schaafsma;1;Kieswet 1896;1896-06-19;Tweede Kamer;Schaafsma;electoral
00893;Meesters;1;Kieswet 1896;1896-06-19;Tweede Kamer;Meesters;electoral
01271;E. Smidt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smidt;electoral
01148;Rutgers van Rozenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Rutgers van Rozenburg;electoral
00727;Kolkman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Kolkman;electoral
01551;Willinge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Willinge;electoral
00498;Guyot;1;Kieswet 1896;1896-06-19;Tweede Kamer;Guyot;electoral
00682;Kerkdijk;1;Kieswet 1896;1896-06-19;Tweede Kamer;Kerdijk;electoral
00279;Cremer;1;Kieswet 1896;1896-06-19;Tweede Kamer;Cremer;electoral
01135;Rooijaards van den Ham;1;Kieswet 1896;1896-06-19;Tweede Kamer;Roijaards van den Ham;electoral
00299;van Delden;1;Kieswet 1896;1896-06-19;Tweede Kamer;Delden;electoral
00188;Bouman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bouman;electoral
00444;van Gennep;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gennep;electoral
00568;Hesselink van Suchtelen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hesselink van Suchtelen;electoral
01067;Pijnacker Hordijk;1;Kieswet 1896;1896-06-19;Tweede Kamer;Pijnacker Hordijk;electoral
00169;Th.L.M.H. Borret;1;Kieswet 1896;1896-06-19;Tweede Kamer;Borret;electoral
00815;Lieftinck;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lieftinck;electoral
01391;Veegens;1;Kieswet 1896;1896-06-19;Tweede Kamer;Veegens;electoral
00553;Heldt;1;Kieswet 1896;1896-06-19;Tweede Kamer;Heldt;electoral
00397;Farncombe Sanders;1;Kieswet 1896;1896-06-19;Tweede Kamer;Farncombe Sanders;electoral
00522;Harte van Tecklenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Harte van Tecklenburg;electoral
00778;Lambrechts;1;Kieswet 1896;1896-06-19;Tweede Kamer;Lambrechts;electoral
01483;Vos de Wael;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vos de Wael;electoral
00876;Marchant et d'Ansembourg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Marchant et d'Ansembourg;electoral
00469;Goeman Borgesius;1;Kieswet 1896;1896-06-19;Tweede Kamer;Goeman Borgesius;electoral
00070;de Beaufort 1;1;Kieswet 1896;1896-06-19;Tweede Kamer;Beaufort 1;electoral
01269;Smeenge;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smeenge;electoral
00057;Bahlmann;1;Kieswet 1896;1896-06-19;Tweede Kamer;Bahlmann;electoral
00525;Hartogh;1;Kieswet 1896;1896-06-19;Tweede Kamer;Hartogh;electoral
00065;van Basten Batenburg;1;Kieswet 1896;1896-06-19;Tweede Kamer;Basten Batenburg;electoral
00889;Mees;1;Kieswet 1896;1896-06-19;Tweede Kamer;Mees;electoral
00404;Ferf;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ferf;electoral
00071;de Beaufort 2;1;Kieswet 1896;1896-06-19;Tweede Kamer;Beaufort 2;electoral
00923;Michiels van Verduynen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Michiels van Verduynen;electoral
01280;Smits van Oijen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Smits van Oijen;electoral
01068;Pijnappel;1;Kieswet 1896;1896-06-19;Tweede Kamer;Pijnappel;electoral
00951;Mutsaers;1;Kieswet 1896;1896-06-19;Tweede Kamer;Mutsaers;electoral
00318;Dobbelmann;1;Kieswet 1896;1896-06-19;Tweede Kamer;Dobbelmann;electoral
01613;Zijp;1;Kieswet 1896;1896-06-19;Tweede Kamer;Zijp;electoral
01113;Rink;1;Kieswet 1896;1896-06-19;Tweede Kamer;Rink;electoral
01180;Schaepman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Schaepman;electoral
00391;Everts;1;Kieswet 1896;1896-06-19;Tweede Kamer;Everts;electoral
00508;Haffmans;1;Kieswet 1896;1896-06-19;Tweede Kamer;Haffmans;electoral
01609;Zijlma;1;Kieswet 1896;1896-06-19;Tweede Kamer;Zijlma;electoral
01378;Truijen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Truijen;electoral
01422;Vermeulen;1;Kieswet 1896;1896-06-19;Tweede Kamer;Vermeulen;electoral
00609;Houwing;1;Kieswet 1896;1896-06-19;Tweede Kamer;Houwing;electoral
01085;de Ras;1;Kieswet 1896;1896-06-19;Tweede Kamer;Ras;electoral
00714;Knijff;1;Kieswet 1896;1896-06-19;Tweede Kamer;Knijff;electoral
00462;Gleichman;1;Kieswet 1896;1896-06-19;Tweede Kamer;Gleichman;electoral
00562;Hennequin;0;Kieswet 1896;1896-06-19;Tweede Kamer;Hennequin;electoral
00334;Donner;0;Kieswet 1896;1896-06-19;Tweede Kamer;Donner;electoral
00172;van Borssele;0;Kieswet 1896;1896-06-19;Tweede Kamer;Borssele;electoral
00019;Van Alphen;0;Kieswet 1896;1896-06-19;Tweede Kamer;Alphen;electoral
00066;Bastert;0;Kieswet 1896;1896-06-19;Tweede Kamer;Bastert;electoral
01199;Schimmelpenninck;0;Kieswet 1896;1896-06-19;Tweede Kamer;Schimmelpenninck;electoral
00540;Heemskerk;0;Kieswet 1896;1896-06-19;Tweede Kamer;Heemskerk;electoral
00684;van Kerkwijk;0;Kieswet 1896;1896-06-19;Tweede Kamer;Kerkwijk;electoral
01273;A. Smit;0;Kieswet 1896;1896-06-19;Tweede Kamer;Smit;electoral
01177;de Savornin Lohman;0;Kieswet 1896;1896-06-19;Tweede Kamer;Savornin Lohman;electoral
01120;Roessingh;0;Kieswet 1896;1896-06-19;Tweede Kamer;Roessingh;electoral
01293;Staalman;0;Kieswet 1896;1896-06-19;Tweede Kamer;Staalman;electoral
00864;T. Mackay;0;Kieswet 1896;1896-06-19;Tweede Kamer;Mackay;electoral
00293;A. baron van Dedem;0;Kieswet 1896;1896-06-19;Tweede Kamer;Dedem;electoral
00596;'t Hooft;0;Kieswet 1896;1896-06-19;Tweede Kamer;Hooft;electoral
00849;Lucasse;0;Kieswet 1896;1896-06-19;Tweede Kamer;Lucasse;electoral
00087;van den Bergh van Heemstede;0;Kieswet 1896;1896-06-19;Tweede Kamer;Berch van Heemstede;electoral
01385;Tijdens;0;Kieswet 1896;1896-06-19;Tweede Kamer;Tijdens;electoral
00826;van Limbrug Stirum;0;Kieswet 1896;1896-06-19;Tweede Kamer;Limburg Stirum;electoral
00862;Æ. baron Mackay;0;Kieswet 1896;1896-06-19;Tweede Kamer;Mackay;electoral
01238;Seret;0;Kieswet 1896;1896-06-19;Tweede Kamer;Seret;electoral
01069;Pyttersen;0;Kieswet 1896;1896-06-19;Tweede Kamer;Pyttersen;electoral
00245;F. van Bylandt;0;Kieswet 1896;1896-06-19;Tweede Kamer;Bylandt;electoral
00875;Marchant;1;Kieswet 1918;1919-05-09;Tweede Kamer;Marchant;electoral
01157;van Ryckevorsel;1;Kieswet 1918;1919-05-09;Tweede Kamer;Rijckevorsel;electoral
00727;Kolkman;1;Kieswet 1918;1919-05-09;Tweede Kamer;Kolkman;electoral
00728;Kolthek;1;Kieswet 1918;1919-05-09;Tweede Kamer;Kolthek;electoral
00772;J. ter Laan;1;Kieswet 1918;1919-05-09;Tweede Kamer;Laan;electoral
00760;Kuiper;1;Kieswet 1918;1919-05-09;Tweede Kamer;Kuiper;electoral
00447;Gerhard;1;Kieswet 1918;1919-05-09;Tweede Kamer;Gerhard;electoral
01009;Otto;1;Kieswet 1918;1919-05-09;Tweede Kamer;Otto;electoral
00757;Kruyt;1;Kieswet 1918;1919-05-09;Tweede Kamer;Kruyt;electoral
00357;J.E.W. Duijs;1;Kieswet 1918;1919-05-09;Tweede Kamer;Duijs;electoral
00962;Niemeijer;1;Kieswet 1918;1919-05-09;Tweede Kamer;Niemeijer;electoral
00802;Lely;1;Kieswet 1918;1919-05-09;Tweede Kamer;Lely;electoral
00059;Bakker;1;Kieswet 1918;1919-05-09;Tweede Kamer;Bakker;electoral
01189;Schaper;1;Kieswet 1918;1919-05-09;Tweede Kamer;Schaper;electoral
00488;Groeneweg;1;Kieswet 1918;1919-05-09;Tweede Kamer;Groeneweg;electoral
00557;Helsdingen;1;Kieswet 1918;1919-05-09;Tweede Kamer;Helsdingen;electoral
01105;P.J. Reymer;1;Kieswet 1918;1919-05-09;Tweede Kamer;Reymer;electoral
00565;L. M. Hermans;1;Kieswet 1918;1919-05-09;Tweede Kamer;Hermans;electoral
01007;Ossendorp;1;Kieswet 1918;1919-05-09;Tweede Kamer;Ossendorp;electoral
01592;van Zadelhoff;1;Kieswet 1918;1919-05-09;Tweede Kamer;Zadelhoff;electoral
01082;A.G.Æ. ridder van Rappard;1;Kieswet 1918;1919-05-09;Tweede Kamer;Rappard;electoral
01147;Rutgers;1;Kieswet 1918;1919-05-09;Tweede Kamer;Rutgers;electoral
00689;Ketelaar;1;Kieswet 1918;1919-05-09;Tweede Kamer;Ketelaar;electoral
00491;de Groot;1;Kieswet 1918;1919-05-09;Tweede Kamer;Groot;electoral
00011;Albarda;1;Kieswet 1918;1919-05-09;Tweede Kamer;Albarda;electoral
00981;Nolens;1;Kieswet 1918;1919-05-09;Tweede Kamer;Nolens;electoral
00702;Kleerekoper;1;Kieswet 1918;1919-05-09;Tweede Kamer;Kleerekoper;electoral
00949;de Muralt;1;Kieswet 1918;1919-05-09;Tweede Kamer;Muralt;electoral
01170;Sannes;1;Kieswet 1918;1919-05-09;Tweede Kamer;Sannes;electoral
01177;de Savornin Lohman;1;Kieswet 1918;1919-05-09;Tweede Kamer;Savornin Lohman;electoral
01344;Teenstra;1;Kieswet 1918;1919-05-09;Tweede Kamer;Teenstra;electoral
00514;Ter Hall;1;Kieswet 1918;1919-05-09;Tweede Kamer;Hall;electoral
00157;Bongaerts;1;Kieswet 1918;1919-05-09;Tweede Kamer;Bongaerts;electoral
00774;van de Laar;1;Kieswet 1918;1919-05-09;Tweede Kamer;Laar;electoral
01375;Treub;1;Kieswet 1918;1919-05-09;Tweede Kamer;Treub;electoral
00615;Hugenholtz;1;Kieswet 1918;1919-05-09;Tweede Kamer;Hugenholtz;electoral
01010;Oud;1;Kieswet 1918;1919-05-09;Tweede Kamer;Oud;electoral
00236;de Buisonjé;1;Kieswet 1918;1919-05-09;Tweede Kamer;Buisonjé;electoral
00237;Bulten;1;Kieswet 1918;1919-05-09;Tweede Kamer;Bulten;electoral
01113;Rink;1;Kieswet 1918;1919-05-09;Tweede Kamer;Rink;electoral
00176;Bos;1;Kieswet 1918;1919-05-09;Tweede Kamer;Bos;electoral
01494;van Vuuren;1;Kieswet 1918;1919-05-09;Tweede Kamer;Vuuren;electoral
00090;van Beresteyn;1;Kieswet 1918;1919-05-09;Tweede Kamer;Beresteyn;electoral
01596;de Zeeuw;1;Kieswet 1918;1919-05-09;Tweede Kamer;Zeeuw;electoral
00835;Loeff;1;Kieswet 1918;1919-05-09;Tweede Kamer;Loeff;electoral
01347;van den Tempel;1;Kieswet 1918;1919-05-09;Tweede Kamer;Tempel;electoral
00579;Heijkoop;1;Kieswet 1918;1919-05-09;Tweede Kamer;Heijkoop;electoral
01328;Swane;1;Kieswet 1918;1919-05-09;Tweede Kamer;Swane;electoral
01140;Rugge;1;Kieswet 1918;1919-05-09;Tweede Kamer;Rugge;electoral
01270;Smeenk;1;Kieswet 1918;1919-05-09;Tweede Kamer;Smeenk;electoral
00121;van de Bilt;1;Kieswet 1918;1919-05-09;Tweede Kamer;Bilt;electoral
01514;Weitkamp;1;Kieswet 1918;1919-05-09;Tweede Kamer;Weitkamp;electoral
01043;Poels;1;Kieswet 1918;1919-05-09;Tweede Kamer;Poels;electoral
00563;H. G. M. Hermans;1;Kieswet 1918;1919-05-09;Tweede Kamer;Hermans;electoral
01580;de Wijkerslooth de Weerdesteyn;1;Kieswet 1918;1919-05-09;Tweede Kamer;Wijkerslooth de Weerdesteyn;electoral
01583;van Wijnbergen;1;Kieswet 1918;1919-05-09;Tweede Kamer;Wijnbergen;electoral
00292;Deckers;1;Kieswet 1918;1919-05-09;Tweede Kamer;Deckers;electoral
00657;de Jonge;1;Kieswet 1918;1919-05-09;Tweede Kamer;Jonge;electoral
00506;Haazevoet;1;Kieswet 1918;1919-05-09;Tweede Kamer;Haazevoet;electoral
