b1_nummer;politician;vote;law;date;house;pdc_naam;category;district
01201;Schimmelponninck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Schimmelpenninck;social;Ede
00430;Fruytier;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Fruytier;social;Hontenisse
00975;J.W.J.C.M. van Nispen tot Sevenaer;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Nispen tot Sevenaer;social;Rheden
01152;Ruys de Beerenbrouck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Ruijs de Beerenbrouck;social;Gulpen
00806;van Lennep;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Lennep;social;Haarlem
01376;Troelstra;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Troelstra;social;Amsterdam III
00245;van Bylandt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Bylandt;social;Apeldoorn
01283;Snoeck Henkemans;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Snoeck Henkemans;social;Amsterdam II
00925;Middelberg;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Middelberg;social;Amsterdam VII
00557;Helsdingen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Helsdingen;social;Franeker
00835;Loeff;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Loeff;social;Waalwijk
01456;de Vlugt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vlugt;social;Amsterdam VIII
00163;van der Borch van Verwolde;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Borch van Verwolde;social;Ridderkerk
01020;Passtoors;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Passtoors;social;Beverwijk
01189;Schaper;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Schaper;social;Appingedam
00357;Duijs;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Duijs;social;Zaandam
01048;Pollema;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Pollema;social;Gorinchem
00615;Hugenholtz;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Hugenholtz;social;Weststellingwerf
00773;ter Laan;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Laan;social;'s-Gravenhage I
00733;Koolen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Koolen;social;Grave
00934;van der Molen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Molen;social;Sliedrecht
01446;do Visser;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Visser;social;Leiden
01003;Oosterbaan;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Oosterbaan;social;Enkhuizen
01470;van der Voort van Zijp;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Voort van Zijp;social;Tietjerksteradeel
00376;Elhorst;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Elhorst;social;Enschede
00356;Duynstee;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Duynstee;social;Druten
00940;de Monté ver Loren;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Monté VerLoren;social;Breukelen
00601;van Hoogstraten;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Hoogstraten;social;Utrecht II
00981;Nolens;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Nolens;social;Venlo
01454;van Vliet;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vliet;social;Doetinchem
01392;van Veen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Veen;social;Dokkum
00039;van Asch van Wijck;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Asch van Wijck;social;Amersfoort
01583;van Wijnbergen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Wijnbergen;social;Elst
01079;de Ram;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Ram;social;Bergen op Zoom
00540;Heemskerk;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Heemskerk;social;
00354;Duymaer van Twist;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Duymaer van Twist;social;Steenwijk
00087;van den Berch van Heemstede;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Berch van Heemstede;social;Oosterhout
00001;Aalberse;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Aalberse;social;Almelo
00858;van Lynden van Sandenburg;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Lynden van Sandenburg;social;Kampen
00029;Ankerman;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Ankerman;social;Harlingen
01147;Rutgers;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Rutgers;social;Hilversum
01494;van Vuuren;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vuuren;social;Zevenbergen
00228;Brummelkamp;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Brummelkamp;social;Loosduinen
00432;de Geer;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Geer;social;Schiedam
00104;van Best;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Best;social;Eindhoven
01451;Vliegen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vliegen;social;Amsterdam IX
00638;F.I.J. Janssen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Janssen;social;Maastricht
00072;Beckers;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Beckers;social;Sittard
01194;Scheurer;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Scheurer;social;Sneek
00034;Arts;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Arts;social;Tilburg
01458;van Vlijmen;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Vlijmen;social;Veghel
00293;van Dedem;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Dedem;social;Zwolle
00135;Blum;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Blum;social;Middelburg
01400;van de Velde;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Velde;social;Delft
00150;Bogaardt;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Bogaardt;social;Breda
00977;O.F.A.M. van Nispen van Sevenaer;1;Ziektewet 1913;1913-04-25;Tweede Kamer;Nispen tot Sevenaer;social;Nijmegen
00374;Eland;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Eland;social;Arnhem
00111;Bichon van IJsselmonde;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Bichon van IJsselmonde;social;Ommen
01472;Vorsterman van Oyen;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Vorsterman van Oijen;social;Oostburg
00517;van Hamel;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Hamel;social;Amsterdam IV
00325;Dolk;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Dolk;social;'s-Gravenhage II
01344;Teenstra;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Teenstra;social;Zuidhorn
00892;de Meester;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Meester;social;Den Helder
01125;Roodhuyzen;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Roodhuyzen;social;Brielle
00071;de Beaufort;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Beaufort 2;social;Amsterdam VI
00635;Jansen;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Jansen;social;'s-Gravenhage III
00704;de Klerk;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Klerk;social;Rotterdam II
00634;Jannink;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Jannink;social;Lochem
01023;Patijn;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Patijn;social;Zierikzee
00175;Bos;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Bos;social;Winschoten
00348;Drucker;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Drucker;social;Groningen
00672;de Kanter;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Kanter;social;Dordrecht
00822;Limburg;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Limburg;social;Schoterland
01271;Smidt;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Smidt;social;Veendam
00875;Marchant;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Marchant;social;Deventer
01359;Thomson;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Thomson;social;Leeuwarden
01384;Tydeman;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Tydeman;social;Tiel
01177;de Savornin Lohman;0;Ziektewet 1913;1913-04-25;Tweede Kamer;Savornin Lohman;social;Goes
00349;Dullert;1;Kieswet 1872;1874-06-19;Tweede Kamer;Dullert;electoral;Arnhem
00931;Moens;1;Kieswet 1872;1874-06-19;Tweede Kamer;Moens;electoral;Sneek
00232;de Bruyn Kops;1;Kieswet 1872;1874-06-19;Tweede Kamer;Bruijn Kops;electoral;Alkmaar
00684;van Kerkwijk;1;Kieswet 1872;1874-06-19;Tweede Kamer;Kerkwijk;electoral;Zierikzee
00889;Mees;1;Kieswet 1872;1874-06-19;Tweede Kamer;Mees;electoral;Rotterdam
00650;de Jong;1;Kieswet 1872;1874-06-19;Tweede Kamer;Jong;electoral;Hoorn
00998;Oldenhuis Gratatna;1;Kieswet 1872;1874-06-19;Tweede Kamer;Oldenhuis Gratama;electoral;Assen
00202;Bredius;1;Kieswet 1872;1874-06-19;Tweede Kamer;Bredius;electoral;Dordrecht
01121;Rombach;1;Kieswet 1872;1874-06-19;Tweede Kamer;Rombach;electoral;Brielle
00215;Brouwer;1;Kieswet 1872;1874-06-19;Tweede Kamer;Brouwer;electoral;Almelo
00808;Lenting;1;Kieswet 1872;1874-06-19;Tweede Kamer;Lenting;electoral;Zutphen
00285;Dam;1;Kieswet 1872;1874-06-19;Tweede Kamer;Dam;electoral;Zutphen
00625;Idzerda;1;Kieswet 1872;1874-06-19;Tweede Kamer;Idzerda;electoral;Sneek
00455;Gevers Deynoot;1;Kieswet 1872;1874-06-19;Tweede Kamer;Gevers Deynoot;electoral;Dordrecht
00930;Mirandolle;1;Kieswet 1872;1874-06-19;Tweede Kamer;Mirandolle;electoral;Haarlem
00009;van Akerlaken;1;Kieswet 1872;1874-06-19;Tweede Kamer;Akerlaken;electoral;Hoorn
01142;de Ruiter Zylker;1;Kieswet 1872;1874-06-19;Tweede Kamer;Ruiter Zijlker;electoral;Appingedam
01191;Schepel;1;Kieswet 1872;1874-06-19;Tweede Kamer;Schepel;electoral;Appingedam
01572;Wybenga;1;Kieswet 1872;1874-06-19;Tweede Kamer;Wybenga;electoral;Sneek
01316;Storm van 'sGravesande;1;Kieswet 1872;1874-06-19;Tweede Kamer;Storm van 's-Gravesande;electoral;Steenwijk
00464;Godefroi;1;Kieswet 1872;1874-06-19;Tweede Kamer;Godefroi;electoral;Amsterdam
00280;Cremers;1;Kieswet 1872;1874-06-19;Tweede Kamer;Cremers;electoral;Zuidhorn
00607;van Houten;1;Kieswet 1872;1874-06-19;Tweede Kamer;Houten;electoral;Groningen
00138;Blusse van Oud-Alblas;1;Kieswet 1872;1874-06-19;Tweede Kamer;Blussé van Oud-Alblas;electoral;Deventer
01148;Rutgers van Rozenburg;1;Kieswet 1872;1874-06-19;Tweede Kamer;Rutgers van Rozenburg;electoral;Haarlemmermeer
00784;de Lange;1;Kieswet 1872;1874-06-19;Tweede Kamer;Lange;electoral;Amsterdam
01343;Teding van Berkhout;1;Kieswet 1872;1874-06-19;Tweede Kamer;Teding van Berkhout;electoral;Gorinchem
01272;Smidt;1;Kieswet 1872;1874-06-19;Tweede Kamer;Smidt;electoral;Assen
00863;Mackay;1;Kieswet 1872;1874-06-19;Tweede Kamer;Mackay;electoral;Tiel
00674;Kappeyne van de Coppello;1;Kieswet 1872;1874-06-19;Tweede Kamer;Kappeyne van de Coppello;electoral;Haarlem
01303;Stieltjes;1;Kieswet 1872;1874-06-19;Tweede Kamer;Stieltjes;electoral;Amsterdam
01339;Tak van Poortvliet;1;Kieswet 1872;1874-06-19;Tweede Kamer;Tak van Poortvliet;electoral;Middelburg
01601;van Zinnicq Bergmann;0;Kieswet 1872;1874-06-19;Tweede Kamer;Zinnicq Bergmann;electoral;'s-Hertogenbosch
01202;Schimmelpenninck van Nijenhuis;0;Kieswet 1872;1874-06-19;Tweede Kamer;Schimmelpenninck van Nijenhuis;electoral;'s-Gravenhage
00113;de Bieberstein Rogalla Zawadsky;0;Kieswet 1872;1874-06-19;Tweede Kamer;Bieberstein Rogalla Zawadsky;electoral;Maastricht
00841;van Loon;0;Kieswet 1872;1874-06-19;Tweede Kamer;Loon;electoral;Amersfoort
00578;Heydenrijck;0;Kieswet 1872;1874-06-19;Tweede Kamer;Heydenrijck;electoral;Nijmegen
01203;Schimmelpenninck van der Oye;0;Kieswet 1872;1874-06-19;Tweede Kamer;Schimmelpenninck van der Oye;electoral;Deventer
00628;Insinger;0;Kieswet 1872;1874-06-19;Tweede Kamer;Insinger;electoral;Almelo
01168;Sandberg;0;Kieswet 1872;1874-06-19;Tweede Kamer;Sandberg;electoral;Zwolle
00683;Kerens de Wyire;0;Kieswet 1872;1874-06-19;Tweede Kamer;Kerens de Wylré;electoral;Maastricht
00765;van Kuyk;0;Kieswet 1872;1874-06-19;Tweede Kamer;Kuyk;electoral;Delft
00088;Cremer van den Berch van Heemstede;0;Kieswet 1872;1874-06-19;Tweede Kamer;Cremer van den Berch van Heemstede;electoral;Leiden
00573;van den Heuvel;0;Kieswet 1872;1874-06-19;Tweede Kamer;Heuvel;electoral;Boxmeer
00508;Haffmans;0;Kieswet 1872;1874-06-19;Tweede Kamer;Haffmans;electoral;Boxmeer
00583;Hingst;0;Kieswet 1872;1874-06-19;Tweede Kamer;Hingst;electoral;Leeuwarden
00102;Bergsma;0;Kieswet 1872;1874-06-19;Tweede Kamer;Bergsma;electoral;Dokkum
00112;Bichon van IJsselmonde;0;Kieswet 1872;1874-06-19;Tweede Kamer;Bichon van IJsselmonde;electoral;Gouda
00049;van Baar;0;Kieswet 1872;1874-06-19;Tweede Kamer;Baar;electoral;Eindhoven
00851;Luyben;0;Kieswet 1872;1874-06-19;Tweede Kamer;Luyben;electoral;Breda
00973;C. van Nispen tot Sevenaer;0;Kieswet 1872;1874-06-19;Tweede Kamer;Nispen tot Sevenaer;electoral;Breda
00520;van Harinxma thoe Slooten;0;Kieswet 1872;1874-06-19;Tweede Kamer;Harinxma thoe Slooten;electoral;Dokkum
00778;Lambrechts;0;Kieswet 1872;1874-06-19;Tweede Kamer;Lambrechts;electoral;Roermond
00954;van Naamen van Eemnes;0;Kieswet 1872;1874-06-19;Tweede Kamer;Naamen van Eemnes;electoral;Zwolle
01603;van Zuijlen van Nyevelt;0;Kieswet 1872;1874-06-19;Tweede Kamer;Zuylen van Nijevelt;electoral;Arnhem
01557;Wintgens;0;Kieswet 1872;1874-06-19;Tweede Kamer;Wintgens;electoral;'s-Gravenhage
00646;Jonckbloet;0;Kieswet 1872;1874-06-19;Tweede Kamer;Jonckbloet;electoral;Winschoten
00082;Begram;0;Kieswet 1872;1874-06-19;Tweede Kamer;Begram;electoral;Gorinchem
00368;van Eck;0;Kieswet 1872;1874-06-19;Tweede Kamer;Eck;electoral;Middelburg
01123;de Roo van Alderwerelt;0;Kieswet 1872;1874-06-19;Tweede Kamer;Roo van Alderwerelt;electoral;Leeuwarden
00968;Nierstrasz;0;Kieswet 1872;1874-06-19;Tweede Kamer;Nierstrasz;electoral;Delft
00766;Kuiper;0;Kieswet 1872;1874-06-19;Tweede Kamer;Kuyper;electoral;Gouda
00697;Kien;0;Kieswet 1872;1874-06-19;Tweede Kamer;Kien;electoral;Utrecht
01281;Smitz;0;Kieswet 1872;1874-06-19;Tweede Kamer;Smitz;electoral;Eindhoven
00031;Arnoldts;0;Kieswet 1872;1874-06-19;Tweede Kamer;Arnoldts;electoral;Roermond
01166;Saaymans Vader;0;Kieswet 1872;1874-06-19;Tweede Kamer;Saaymans Vader;electoral;Goes
00395;Fabius;0;Kieswet 1872;1874-06-19;Tweede Kamer;Fabius;electoral;Amsterdam
01092;G.C.J. van Reenen;0;Kieswet 1872;1874-06-19;Tweede Kamer;Reenen;electoral;Amsterdam
01414;Verheyen;0;Kieswet 1872;1874-06-19;Tweede Kamer;Verheijen;electoral;Tilburg
00631;'s Jacob;0;Kieswet 1872;1874-06-19;Tweede Kamer;Jacob;electoral;Amsterdam
01437;Viruly Verbrugge;0;Kieswet 1872;1874-06-19;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam
00483;Greeve;1;Kieswet 1887;1887-03-23;Tweede Kamer;Greeve;electoral;'s-Gravenhage
00019;Van Alphen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Alphen;electoral;Almelo
01518;Van Welderen Rengers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Welderen baron Rengers;electoral;Dokkum
00696;Kielstra;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kielstra;electoral;Dokkum
01552;Willink;1;Kieswet 1887;1887-03-23;Tweede Kamer;Willink;electoral;Zutphen
00612;Huber;1;Kieswet 1887;1887-03-23;Tweede Kamer;Huber;electoral;Gouda
01006;Van Osenbruggen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Osenbruggen;electoral;Dordrecht
00458;Gildemeester;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gildemeester;electoral;Amsterdam
00279;Cremer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremer;electoral;Amsterdam
00815;Lieftinck;1;Kieswet 1887;1887-03-23;Tweede Kamer;Lieftinck;electoral;Leeuwarden
01204;J.E.N. Schimmelpenninck van der Oye;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schimmelpenninck van der Oye;electoral;Utrecht
00314;Van Diggelen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Diggelen;electoral;Sneek
00232;De Bruyn Kops;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bruijn Kops;electoral;Alkmaar
00042;Van Asch van Wijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Asch van Wijck;electoral;Zwolle
00295;W.K. baron van Dedem;1;Kieswet 1887;1887-03-23;Tweede Kamer;Dedem;electoral;Hoorn
00089;Van Berckel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Berckel;electoral;Delft
00118;Van den Biesen;1;Kieswet 1887;1887-03-23;Tweede Kamer;Biesen;electoral;Breda
00257;Clercx;1;Kieswet 1887;1887-03-23;Tweede Kamer;Clercx;electoral;Boxmeer
01509;Van Wassenaer Catwijck;1;Kieswet 1887;1887-03-23;Tweede Kamer;Wassenaer van Catwijck;electoral;Leiden
01483;Vos de Wael;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos de Wael;electoral;'s-Hertogenbosch
00828;Van der Linden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Linden;electoral;Dordrecht
00138;Blussé van Oud Alblas;1;Kieswet 1887;1887-03-23;Tweede Kamer;Blussé van Oud-Alblas;electoral;Deventer
01238;Seret;1;Kieswet 1887;1887-03-23;Tweede Kamer;Seret;electoral;Gorinchem
01444;Visser van Hazerswoude;1;Kieswet 1887;1887-03-23;Tweede Kamer;Visser van Hazerswoude;electoral;Hoorn
00299;Van Delden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Delden;electoral;Deventer
00468;Goekoop;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goekoop;electoral;Brielle
01081;De Ranitz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ranitz;electoral;Zutphen
00397;Farncombe Sanders;1;Kieswet 1887;1887-03-23;Tweede Kamer;Farncombe Sanders;electoral;Haarlem
01437;Viruly Verbrugge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Viruly Verbrugge;electoral;Rotterdam
01148;Rutgers van Rozenburg;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rutgers van Rozenburg;electoral;Amsterdam
00469;Goeman Borgesius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goeman Borgesius;electoral;Winschoten
01269;Smeenge;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smeenge;electoral;Assen
01479;De Vos van Steenwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Vos van Steenwijk;electoral;Winschoten
00293;A. baron van Dedem;1;Kieswet 1887;1887-03-23;Tweede Kamer;Dedem;electoral;Zwolle
00666;Van der Kaay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kaay;electoral;Alkmaar
00684;Van Kerkwijk;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kerkwijk;electoral;Zierikzee
00462;Gleichman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gleichman;electoral;Amsterdam
00470;Van der Goes van Dirxland;1;Kieswet 1887;1887-03-23;Tweede Kamer;Goes van Dirxland;electoral;'s-Gravenhage
01256;Van der Sleyden;1;Kieswet 1887;1887-03-23;Tweede Kamer;Sleyden;electoral;Arnhem
00607;Van Houten;1;Kieswet 1887;1887-03-23;Tweede Kamer;Houten;electoral;Groningen
00071;De Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Beaufort 2;electoral;Amsterdam
00465;Godin de Beaufort;1;Kieswet 1887;1887-03-23;Tweede Kamer;Godin de Beaufort;electoral;Gouda
00525;Hartogh;1;Kieswet 1887;1887-03-23;Tweede Kamer;Hartogh;electoral;Amsterdam
00245;Van Bylandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Bylandt;electoral;Amersfoort
01177;De Savornin Lohman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Savornin Lohman;electoral;Goes
01180;Schaepman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schaepman;electoral;Breda
01273;Smit;1;Kieswet 1887;1887-03-23;Tweede Kamer;Smit;electoral;Middelburg
00396;Fabius;1;Kieswet 1887;1887-03-23;Tweede Kamer;Fabius;electoral;
01091;Reekers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Reekers;electoral;Haarlemmermeer
00862;Æ. baron Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Utrecht
01142;De Ruiter-Zylker;1;Kieswet 1887;1887-03-23;Tweede Kamer;Ruiter Zijlker;electoral;Appingedam
00701;Kist;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kist;electoral;Amsterdam
00917;De Meijier;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meijier;electoral;Haarlem
01424;Verniers van der Loeff;1;Kieswet 1887;1887-03-23;Tweede Kamer;Verniers van der Loeff;electoral;Rotterdam
00889;Mees;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mees;electoral;Rotterdam
00444;Van Gennep;1;Kieswet 1887;1887-03-23;Tweede Kamer;Gennep;electoral;Rotterdam
00400;Van der Feltz;1;Kieswet 1887;1887-03-23;Tweede Kamer;Feltz;electoral;Assen
00894;Meesters;1;Kieswet 1887;1887-03-23;Tweede Kamer;Meesters;electoral;Steenwijk
00163;Van der Borch van Verwolde;1;Kieswet 1887;1887-03-23;Tweede Kamer;Borch van Verwolde;electoral;Zevenbergen
01191;Schepel;1;Kieswet 1887;1887-03-23;Tweede Kamer;Schepel;electoral;Appingedam
00242;Buteux;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buteux;electoral;Middelburg
00046;Van Aylva van Pallandt;1;Kieswet 1887;1887-03-23;Tweede Kamer;Aylva baron van Pallandt;electoral;Tiel
00239;Buma;1;Kieswet 1887;1887-03-23;Tweede Kamer;Buma;electoral;Sneek
00864;Th. Mackay;1;Kieswet 1887;1887-03-23;Tweede Kamer;Mackay;electoral;Hilversum
01130;Rooseboom;1;Kieswet 1887;1887-03-23;Tweede Kamer;Rooseboom;electoral;Arnhem
00727;Kolkman;1;Kieswet 1887;1887-03-23;Tweede Kamer;Kolkman;electoral;Nijmegen
01591;Zaaijer;1;Kieswet 1887;1887-03-23;Tweede Kamer;Zaaijer;electoral;Leeuwarden
00280;Cremers;1;Kieswet 1887;1887-03-23;Tweede Kamer;Cremers;electoral;Zuidhorn
01229;Van der Schrieck;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schrieck;electoral;'s-Hertogenbosch
01268;Smeele;0;Kieswet 1887;1887-03-23;Tweede Kamer;Smeele;electoral;Leiden
00168;Borret;0;Kieswet 1887;1887-03-23;Tweede Kamer;Borret;electoral;Tilburg
01143;Ruland;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruland;electoral;Maastricht
01422;Vermeulen;0;Kieswet 1887;1887-03-23;Tweede Kamer;Vermeulen;electoral;Eindhoven
00778;Lambrechts;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lambrechts;electoral;Roermond
01203;A. Schimmelpenninck van der Oye;0;Kieswet 1887;1887-03-23;Tweede Kamer;Schimmelpenninck van der Oye;electoral;Goes
01154;Ruys van Beerenbroek;0;Kieswet 1887;1887-03-23;Tweede Kamer;Ruijs van Beerenbroek;electoral;Maastricht
00508;Haffmans;0;Kieswet 1887;1887-03-23;Tweede Kamer;Haffmans;electoral;Boxmeer
00553;Heldt;0;Kieswet 1887;1887-03-23;Tweede Kamer;Heldt;electoral;Sneek
00691;Keuchenius;0;Kieswet 1887;1887-03-23;Tweede Kamer;Keuchenius;electoral;Amersfoort
00217;Brouwers;0;Kieswet 1887;1887-03-23;Tweede Kamer;Brouwers;electoral;Roermond
00273;Corver Hooft;0;Kieswet 1887;1887-03-23;Tweede Kamer;Corver Hooft;electoral;Almelo
00433;Lintelo baron de Geer van Jutphaas;0;Kieswet 1887;1887-03-23;Tweede Kamer;Lintelo baron de Geer van Jutphaas;electoral;Gorinchem
01103;Reuther;0;Kieswet 1887;1887-03-23;Tweede Kamer;Reuther;electoral;Nijmegen
00334;Donner;1;Kieswet 1892;1894-03-09;Tweede Kamer;Donner;electoral;Katwijk
00676;Van Karnebeek;1;Kieswet 1892;1894-03-09;Tweede Kamer;Karnebeek;electoral;Rotterdam
00450;Gerritsen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Gerritsen;electoral;Leeuwarden
01271;E. Smidt;1;Kieswet 1892;1894-03-09;Tweede Kamer;Smidt;electoral;Veendam
00076;Beelaerts van Blokland;1;Kieswet 1892;1894-03-09;Tweede Kamer;Beelaerts van Blokland;electoral;Steenwijk
00508;Haffmans;1;Kieswet 1892;1894-03-09;Tweede Kamer;Haffmans;electoral;Venlo
00107;van Beuningen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Beuningen;electoral;Utrecht
00849;Lucasse;1;Kieswet 1892;1894-03-09;Tweede Kamer;Lucasse;electoral;Middelburg
01148;Rutgers van Rozenburg;1;Kieswet 1892;1894-03-09;Tweede Kamer;Rutgers van Rozenburg;electoral;Amsterdam
00057;Bahlmann;1;Kieswet 1892;1894-03-09;Tweede Kamer;Bahlmann;electoral;Tilburg
01113;Rink;1;Kieswet 1892;1894-03-09;Tweede Kamer;Rink;electoral;Arnhem
00400;W.A. Feltz;1;Kieswet 1892;1894-03-09;Tweede Kamer;Feltz;electoral;Assen
00525;Hartogh;1;Kieswet 1892;1894-03-09;Tweede Kamer;Hartogh;electoral;Amsterdam
00609;Houwing;1;Kieswet 1892;1894-03-09;Tweede Kamer;Houwing;electoral;Wolvega
01069;Pyttersen;1;Kieswet 1892;1894-03-09;Tweede Kamer;Pyttersen;electoral;Schoterland
00404;Ferf;1;Kieswet 1892;1894-03-09;Tweede Kamer;Ferf;electoral;Hoorn
01391;Veegens;1;Kieswet 1892;1894-03-09;Tweede Kamer;Veegens;electoral;Groningen
00671;de Kanter;1;Kieswet 1892;1894-03-09;Tweede Kamer;Kanter;electoral;Bergum
01269;Smeenge;1;Kieswet 1892;1894-03-09;Tweede Kamer;Smeenge;electoral;Meppel
00682;Kerkdijk;1;Kieswet 1892;1894-03-09;Tweede Kamer;Kerdijk;electoral;Amsterdam
01238;Seret;1;Kieswet 1892;1894-03-09;Tweede Kamer;Seret;electoral;Gorinchem
00809;Levy;1;Kieswet 1892;1894-03-09;Tweede Kamer;Levy;electoral;Amsterdam
